shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedYCord,event,playerPositionThatDidEvent,season,shooterLeftRight,shooterName,shotType,team,teamCode,coords
2072,8.602325267,82,-5,SHOT,C,2021,R,Morgan Geekie,BACK,AWAY,SEA,[82&-5]
2073,41,-52,-17,SHOT,C,2021,R,Morgan Geekie,SLAP,HOME,SEA,[-52&-17]
2074,13,77,-4,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[77&-4]
2075,11,79,4,SHOT,C,2021,R,Morgan Geekie,TIP,HOME,SEA,[79&4]
2076,37,66,29,MISS,C,2021,R,Morgan Geekie,SNAP,HOME,SEA,[66&29]
2077,49,53,33,MISS,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[53&33]
2078,25,64,-5,SHOT,C,2021,R,Morgan Geekie,DEFL,HOME,SEA,[64&-5]
2079,40,63,-30,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[63&-30]
2080,14,76,6,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[76&6]
2081,25,87,25,MISS,C,2021,R,Morgan Geekie,BACK,HOME,SEA,[87&25]
2082,15,75,-4,GOAL,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[75&-4]
2083,51,-38,-4,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[-38&-4]
2084,38,-52,7,MISS,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[-52&7]
2085,41,59,28,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[59&28]
2086,43,-56,-28,SHOT,C,2021,R,Morgan Geekie,SLAP,HOME,SEA,[-56&-28]
2087,46,52,27,SHOT,C,2021,R,Morgan Geekie,SLAP,HOME,SEA,[52&27]
2088,39,57,22,SHOT,C,2021,R,Morgan Geekie,SNAP,HOME,SEA,[57&22]
2089,47,-42,2,SHOT,C,2021,R,Morgan Geekie,SLAP,HOME,SEA,[-42&2]
2090,26,84,26,MISS,C,2021,R,Morgan Geekie,SNAP,HOME,SEA,[84&26]
2091,20,83,19,MISS,C,2021,R,Morgan Geekie,BACK,HOME,SEA,[83&19]
2092,11,86,11,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[86&11]
2093,35,63,-23,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[63&-23]
2094,28,70,-21,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[70&-21]
2095,37,63,27,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[63&27]
2096,41,-55,-23,SHOT,C,2021,R,Morgan Geekie,SLAP,HOME,SEA,[-55&-23]
2097,27,-65,-12,MISS,C,2021,R,Morgan Geekie,SNAP,HOME,SEA,[-65&-12]
2098,38,57,20,SHOT,C,2021,R,Morgan Geekie,SNAP,AWAY,SEA,[57&20]
2099,22,-69,9,SHOT,C,2021,R,Morgan Geekie,TIP,AWAY,SEA,[-69&9]
2100,42,-57,27,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[-57&27]
2101,52,46,-29,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[46&-29]
2102,19,78,-15,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[78&-15]
2103,50,39,6,SHOT,C,2021,R,Morgan Geekie,SLAP,AWAY,SEA,[39&6]
2104,62,37,34,MISS,C,2021,R,Morgan Geekie,SLAP,AWAY,SEA,[37&34]
2105,26,84,-25,MISS,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[84&-25]
2106,25,64,-1,MISS,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[64&-1]
2107,36,-59,19,MISS,C,2021,R,Morgan Geekie,SLAP,HOME,SEA,[-59&19]
2108,28,82,27,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[82&27]
2109,22,-87,22,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[-87&22]
2110,8.94427191,-81,-4,SHOT,C,2021,R,Morgan Geekie,DEFL,AWAY,SEA,[-81&-4]
2111,14,-82,-12,SHOT,C,2021,R,Morgan Geekie,SLAP,AWAY,SEA,[-82&-12]
2112,35,56,-11,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[56&-11]
2113,26,70,18,SHOT,C,2021,R,Morgan Geekie,BACK,HOME,SEA,[70&18]
2114,35,-62,-22,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[-62&-22]
2115,10,81,-6,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[81&-6]
2116,27,87,-27,MISS,C,2021,R,Morgan Geekie,SNAP,HOME,SEA,[87&-27]
2117,34,56,-7,MISS,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[56&-7]
2118,12,-77,3,SHOT,C,2021,R,Morgan Geekie,BACK,HOME,SEA,[-77&3]
2119,10.81665383,-80,-6,GOAL,C,2021,R,Morgan Geekie,BACK,AWAY,SEA,[-80&-6]
2120,45.04442252,-44,-2,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[-44&-2]
2121,38,51,-1,SHOT,C,2021,R,Morgan Geekie,WRIST,HOME,SEA,[51&-1]
2122,9.486832981,80,-3,MISS,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[80&-3]
2123,39,53,16,MISS,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[53&16]
2124,47,-52,29,SHOT,C,2021,R,Morgan Geekie,SLAP,AWAY,SEA,[-52&29]
2125,28,-61,-1,MISS,C,2021,R,Morgan Geekie,TIP,AWAY,SEA,[-61&-1]
2126,21,81,19,MISS,C,2021,R,Morgan Geekie,BACK,AWAY,SEA,[81&19]
2127,15,-88,-15,MISS,C,2021,R,Morgan Geekie,BACK,AWAY,SEA,[-88&-15]
2128,7.810249676,-84,-6,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[-84&-6]
2129,5.656854249,93,-4,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[93&-4]
2130,27,64,11,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[64&11]
2131,34,-60,17,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[-60&17]
2132,26,72,-20,MISS,C,2021,R,Morgan Geekie,SNAP,AWAY,SEA,[72&-20]
2133,9.055385138,80,-1,SHOT,C,2021,R,Morgan Geekie,DEFL,HOME,SEA,[80&-1]
2134,57,36,-21,SHOT,C,2021,R,Morgan Geekie,SLAP,HOME,SEA,[36&-21]
2135,13,-77,-4,MISS,C,2021,R,Morgan Geekie,TIP,AWAY,SEA,[-77&-4]
2136,59,40,-33,MISS,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[40&-33]
2137,6.32455532,-87,-6,GOAL,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[-87&-6]
2138,27.78488798,-75,24,MISS,C,2021,R,Morgan Geekie,SNAP,AWAY,SEA,[-75&24]
2139,59.40538696,41,35,SHOT,C,2021,R,Morgan Geekie,SNAP,AWAY,SEA,[41&35]
2140,13.41640787,77,6,GOAL,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[77&6]
2141,30.6757233,60,-10,MISS,C,2021,R,Morgan Geekie,SNAP,AWAY,SEA,[60&-10]
2142,31.95309062,59,-11,SHOT,C,2021,R,Morgan Geekie,WRIST,AWAY,SEA,[59&-11]
2143,57,-44,-35,MISS,C,2021,R,Morgan Geekie,SLAP,HOME,SEA,[-44&-35]
2144,9.055385138,80,-1,SHOT,R,2021,R,Nathan Bastian,WRIST,AWAY,SEA,[80&-1]
2145,44,73,41,SHOT,R,2021,R,Nathan Bastian,BACK,AWAY,SEA,[73&41]
2146,15,74,-1,MISS,R,2021,R,Nathan Bastian,TIP,AWAY,SEA,[74&-1]
2147,46.57252409,44,12,SHOT,R,2021,R,Nathan Bastian,SLAP,AWAY,SEA,[44&12]
2148,23.76972865,83,-23,SHOT,R,2021,R,Nathan Bastian,WRIST,AWAY,SEA,[83&-23]
2149,37,57,-18,MISS,R,2021,R,Nathan Bastian,WRIST,HOME,SEA,[57&-18]
2150,21,-72,12,SHOT,R,2021,R,Nathan Bastian,SNAP,HOME,SEA,[-72&12]
2151,8.062257748,-82,4,SHOT,R,2021,R,Nathan Bastian,WRIST,HOME,SEA,[-82&4]
2152,28,-63,-10,MISS,R,2021,R,Nathan Bastian,SLAP,HOME,SEA,[-63&-10]
2153,38,61,-25,SHOT,R,2021,R,Nathan Bastian,WRIST,HOME,SEA,[61&-25]
2154,13,77,-6,SHOT,R,2021,R,Nathan Bastian,WRIST,HOME,SEA,[77&-6]
2155,6.708203933,-83,-3,GOAL,R,2021,R,Nathan Bastian,BACK,AWAY,SEA,[-83&-3]
2156,20,-75,-15,SHOT,R,2021,R,Nathan Bastian,BACK,AWAY,SEA,[-75&-15]
2157,39,-50,3,SHOT,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[-50&3]
2158,53,41,23,SHOT,C,2021,L,Riley Sheahan,SLAP,AWAY,SEA,[41&23]
2159,29,-76,-26,MISS,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[-76&-26]
2160,28,-62,-7,SHOT,C,2021,L,Riley Sheahan,BACK,AWAY,SEA,[-62&-7]
2161,14,75,3,MISS,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[75&3]
2162,22,80,20,SHOT,C,2021,L,Riley Sheahan,SNAP,AWAY,SEA,[80&20]
2163,13.92838828,-76,5,SHOT,C,2021,L,Riley Sheahan,BACK,AWAY,SEA,[-76&5]
2164,9.219544457,-80,2,SHOT,C,2021,L,Riley Sheahan,BACK,AWAY,SEA,[-80&2]
2165,15.65247584,75,7,GOAL,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[75&7]
2166,32,69,-25,SHOT,C,2021,L,Riley Sheahan,BACK,HOME,SEA,[69&-25]
2167,60,-35,-26,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[-35&-26]
2168,39,71,35,MISS,C,2021,L,Riley Sheahan,SNAP,HOME,SEA,[71&35]
2169,25,64,2,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[64&2]
2170,24,68,-12,SHOT,C,2021,L,Riley Sheahan,BACK,HOME,SEA,[68&-12]
2171,11,79,4,SHOT,C,2021,L,Riley Sheahan,BACK,HOME,SEA,[79&4]
2172,45,-59,-33,SHOT,C,2021,L,Riley Sheahan,SNAP,HOME,SEA,[-59&-33]
2173,9.055385138,-80,1,SHOT,C,2021,L,Riley Sheahan,BACK,AWAY,SEA,[-80&1]
2174,22,-70,-10,MISS,C,2021,L,Riley Sheahan,DEFL,AWAY,SEA,[-70&-10]
2175,23,66,0,SHOT,C,2021,L,Riley Sheahan,BACK,AWAY,SEA,[66&0]
2176,24,79,22,SHOT,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[79&22]
2177,14,-75,0,SHOT,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[-75&0]
2178,54,38,-17,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[38&-17]
2179,41,-74,38,MISS,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[-74&38]
2180,22,70,-11,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[70&-11]
2181,29,-68,20,SHOT,C,2021,L,Riley Sheahan,SNAP,AWAY,SEA,[-68&20]
2182,35,88,35,SHOT,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[88&35]
2183,18,81,-16,MISS,C,2021,L,Riley Sheahan,BACK,AWAY,SEA,[81&-16]
2184,6.08276253,88,-6,SHOT,C,2021,L,Riley Sheahan,WRAP,HOME,SEA,[88&-6]
2185,30,-88,30,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[-88&30]
2186,17,-72,0,MISS,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[-72&0]
2187,34,79,32,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[79&32]
2188,12,-77,1,SHOT,C,2021,L,Riley Sheahan,BACK,HOME,SEA,[-77&1]
2189,59,45,40,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[45&40]
2190,40,54,19,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[54&19]
2191,19,71,-5,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[71&-5]
2192,26,-66,-13,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[-66&-13]
2193,28,-64,-13,SHOT,C,2021,L,Riley Sheahan,SLAP,HOME,SEA,[-64&-13]
2194,29,68,21,MISS,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[68&21]
2195,36,77,34,SHOT,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[77&34]
2196,8.94427191,81,4,SHOT,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[81&4]
2197,9.848857802,-80,-4,MISS,C,2021,L,Riley Sheahan,TIP,AWAY,SEA,[-80&-4]
2198,52,37,2,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[37&2]
2199,47,50,27,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[50&27]
2200,9,80,0,SHOT,C,2021,L,Riley Sheahan,TIP,AWAY,SEA,[80&0]
2201,44,55,-28,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[55&-28]
2202,27,63,-6,SHOT,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[63&-6]
2203,42,-68,36,SHOT,C,2021,L,Riley Sheahan,BACK,HOME,SEA,[-68&36]
2204,37,-59,-22,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[-59&-22]
2205,6.08276253,88,6,GOAL,C,2021,L,Riley Sheahan,BACK,HOME,SEA,[88&6]
2206,26,-63,-4,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[-63&-4]
2207,51,38,0,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[38&0]
2208,17,73,-5,SHOT,C,2021,L,Riley Sheahan,TIP,HOME,SEA,[73&-5]
2209,12,-77,0,SHOT,C,2021,L,Riley Sheahan,TIP,AWAY,SEA,[-77&0]
2210,15.29705854,-74,3,MISS,C,2021,L,Riley Sheahan,TIP,AWAY,SEA,[-74&3]
2211,54.20332093,-42,-27,SHOT,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[-42&-27]
2212,45,46,14,MISS,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[46&14]
2213,15,74,0,SHOT,C,2021,L,Riley Sheahan,BACK,AWAY,SEA,[74&0]
2214,59,44,38,SHOT,C,2021,L,Riley Sheahan,SNAP,AWAY,SEA,[44&38]
2215,23,68,10,SHOT,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[68&10]
2216,40,-52,15,SHOT,C,2021,L,Riley Sheahan,SNAP,AWAY,SEA,[-52&15]
2217,21,70,9,SHOT,C,2021,L,Riley Sheahan,DEFL,AWAY,SEA,[70&9]
2218,27,-63,7,MISS,C,2021,L,Riley Sheahan,TIP,AWAY,SEA,[-63&7]
2219,42,-57,-27,MISS,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[-57&-27]
2220,16,77,10,MISS,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[77&10]
2221,11,-95,9,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[-95&9]
2222,44,45,0,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[45&0]
2223,19,73,-11,MISS,C,2021,L,Riley Sheahan,DEFL,HOME,SEA,[73&-11]
2224,12,77,1,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[77&1]
2225,31,-81,30,MISS,C,2021,L,Riley Sheahan,BACK,AWAY,SEA,[-81&30]
2226,24,-78,-21,SHOT,C,2021,L,Riley Sheahan,WRIST,AWAY,SEA,[-78&-21]
2227,35,88,-35,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[88&-35]
2228,38,82,-37,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[82&-37]
2229,9.055385138,-80,-1,SHOT,C,2021,L,Riley Sheahan,WRIST,HOME,SEA,[-80&-1]
2230,5.099019514,88,-5,MISS,C,2021,L,Ryan Donato,WRAP,AWAY,SEA,[88&-5]
2231,8.062257748,-81,1,GOAL,C,2021,L,Ryan Donato,BACK,AWAY,SEA,[-81&1]
2232,40,51,13,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[51&13]
2233,36,-64,25,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-64&25]
2234,37,-59,21,SHOT,C,2021,L,Ryan Donato,SLAP,AWAY,SEA,[-59&21]
2235,7.280109889,87,7,SHOT,C,2021,L,Ryan Donato,WRAP,AWAY,SEA,[87&7]
2236,52,40,19,MISS,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[40&19]
2237,9.899494937,82,7,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[82&7]
2238,6.32455532,-87,-6,SHOT,C,2021,L,Ryan Donato,BACK,AWAY,SEA,[-87&-6]
2239,6,83,0,SHOT,C,2021,L,Ryan Donato,TIP,AWAY,SEA,[83&0]
2240,6.403124237,-85,5,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-85&5]
2241,8.602325267,-84,7,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-84&7]
2242,6.403124237,-85,5,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-85&5]
2243,24,-76,-20,MISS,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-76&-20]
2244,13,77,-5,MISS,C,2021,L,Ryan Donato,DEFL,HOME,SEA,[77&-5]
2245,15,74,-3,GOAL,C,2021,L,Ryan Donato,BACK,HOME,SEA,[74&-3]
2246,34,59,16,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[59&16]
2247,11,84,-10,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[84&-10]
2248,34,-80,-33,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-80&-33]
2249,24,-86,24,SHOT,C,2021,L,Ryan Donato,SLAP,HOME,SEA,[-86&24]
2250,6.08276253,88,-6,SHOT,C,2021,L,Ryan Donato,WRAP,HOME,SEA,[88&-6]
2251,38,-51,-6,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-51&-6]
2252,29,-62,11,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-62&11]
2253,42,50,-15,SHOT,C,2021,L,Ryan Donato,SLAP,HOME,SEA,[50&-15]
2254,24,66,-7,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[66&-7]
2255,7.280109889,82,2,SHOT,C,2021,L,Ryan Donato,DEFL,HOME,SEA,[82&2]
2256,22,75,-17,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[75&-17]
2257,43,57,-29,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[57&-29]
2258,30,-62,14,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-62&14]
2259,35,-54,-3,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-54&-3]
2260,34,-79,32,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-79&32]
2261,36,-58,-18,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-58&-18]
2262,27,-72,21,SHOT,C,2021,L,Ryan Donato,BACK,HOME,SEA,[-72&21]
2263,34,61,19,MISS,C,2021,L,Ryan Donato,SLAP,HOME,SEA,[61&19]
2264,21,68,2,MISS,C,2021,L,Ryan Donato,DEFL,HOME,SEA,[68&2]
2265,42,58,29,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[58&29]
2266,8.544003745,-81,3,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-81&3]
2267,26,-83,25,SHOT,C,2021,L,Ryan Donato,BACK,HOME,SEA,[-83&25]
2268,10,-79,3,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-79&3]
2269,30,67,-21,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[67&-21]
2270,43,65,-36,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[65&-36]
2271,21,68,-3,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[68&-3]
2272,22,-84,-21,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-84&-21]
2273,38,-64,-28,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-64&-28]
2274,17,72,-1,MISS,C,2021,L,Ryan Donato,DEFL,HOME,SEA,[72&-1]
2275,6.708203933,86,-6,SHOT,C,2021,L,Ryan Donato,WRAP,HOME,SEA,[86&-6]
2276,51,50,33,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[50&33]
2277,34,65,-24,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[65&-24]
2278,55.90169944,-39,25,MISS,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-39&25]
2279,8.544003745,81,-3,SHOT,C,2021,L,Ryan Donato,TIP,AWAY,SEA,[81&-3]
2280,10,79,-1,GOAL,C,2021,L,Ryan Donato,SLAP,AWAY,SEA,[79&-1]
2281,24,65,-3,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[65&-3]
2282,39,-50,1,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-50&1]
2283,15,-82,13,SHOT,C,2021,L,Ryan Donato,BACK,AWAY,SEA,[-82&13]
2284,12,77,-3,MISS,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[77&-3]
2285,9,-80,0,MISS,C,2021,L,Ryan Donato,TIP,AWAY,SEA,[-80&0]
2286,14,-75,-1,GOAL,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-75&-1]
2287,26,65,-10,GOAL,C,2021,L,Ryan Donato,SNAP,AWAY,SEA,[65&-10]
2288,54,41,24,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[41&24]
2289,30,86,30,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[86&30]
2290,4.472135955,87,4,SHOT,C,2021,L,Ryan Donato,WRAP,HOME,SEA,[87&4]
2291,25,-78,-23,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-78&-23]
2292,53,42,24,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[42&24]
2293,7.211102551,-83,4,SHOT,C,2021,L,Ryan Donato,WRAP,HOME,SEA,[-83&4]
2294,17,-80,15,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-80&15]
2295,19,78,-15,SHOT,C,2021,L,Ryan Donato,BACK,HOME,SEA,[78&-15]
2296,25,84,25,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[84&25]
2297,56,45,35,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[45&35]
2298,37,-63,26,SHOT,C,2021,L,Ryan Donato,SNAP,HOME,SEA,[-63&26]
2299,27,76,24,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[76&24]
2300,7.071067812,-82,1,SHOT,C,2021,L,Ryan Donato,TIP,AWAY,SEA,[-82&1]
2301,4.472135955,-85,2,GOAL,C,2021,L,Ryan Donato,BACK,AWAY,SEA,[-85&2]
2302,22,72,14,GOAL,C,2021,L,Ryan Donato,SNAP,AWAY,SEA,[72&14]
2303,13,-80,10,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-80&10]
2304,41,59,-28,GOAL,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[59&-28]
2305,11,81,-8,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[81&-8]
2306,5.830951895,86,-5,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[86&-5]
2307,12,79,-6,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[79&-6]
2308,15,-80,12,SHOT,C,2021,L,Ryan Donato,BACK,HOME,SEA,[-80&12]
2309,37,-75,-34,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-75&-34]
2310,16,-82,14,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-82&14]
2311,6.08276253,83,-1,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[83&-1]
2312,6.708203933,83,3,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[83&3]
2313,13,78,-6,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[78&-6]
2314,8.602325267,82,5,SHOT,C,2021,L,Ryan Donato,BACK,AWAY,SEA,[82&5]
2315,35,55,-10,MISS,C,2021,L,Ryan Donato,TIP,AWAY,SEA,[55&-10]
2316,9.899494937,82,-7,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[82&-7]
2317,7.810249676,83,-5,SHOT,C,2021,L,Ryan Donato,WRAP,AWAY,SEA,[83&-5]
2318,30,-59,-3,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-59&-3]
2319,7.211102551,-85,-6,SHOT,C,2021,L,Ryan Donato,WRAP,AWAY,SEA,[-85&-6]
2320,35,-61,21,SHOT,C,2021,L,Ryan Donato,WRIST,AWAY,SEA,[-61&21]
2321,14,-82,12,SHOT,C,2021,L,Ryan Donato,BACK,AWAY,SEA,[-82&12]
2322,38,-54,-15,SHOT,C,2021,L,Ryan Donato,SLAP,HOME,SEA,[-54&-15]
2323,36,80,35,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[80&35]
2324,21,71,10,MISS,C,2021,L,Ryan Donato,BACK,HOME,SEA,[71&10]
2325,26,70,18,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[70&18]
2326,8.246211251,81,-2,GOAL,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[81&-2]
2327,13,78,-7,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[78&-7]
2328,3.16227766,88,-3,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[88&-3]
2329,7.211102551,83,-4,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[83&-4]
2330,19,-78,16,SHOT,C,2021,L,Ryan Donato,SNAP,HOME,SEA,[-78&16]
2331,8.062257748,-85,-7,MISS,C,2021,L,Ryan Donato,BACK,HOME,SEA,[-85&-7]
2332,25,85,-25,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[85&-25]
2333,9.486832981,86,9,MISS,C,2021,L,Ryan Donato,WRAP,HOME,SEA,[86&9]
2334,68,-31,-35,MISS,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-31&-35]
2335,43,-51,-21,SHOT,C,2021,L,Ryan Donato,SNAP,HOME,SEA,[-51&-21]
2336,11,-82,-8,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-82&-8]
2337,4.123105626,-88,-4,SHOT,C,2021,L,Ryan Donato,TIP,HOME,SEA,[-88&-4]
2338,19,-79,16,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-79&16]
2339,26,73,20,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[73&20]
2340,20,-69,-3,SHOT,C,2021,L,Ryan Donato,WRIST,HOME,SEA,[-69&-3]
2341,41,49,11,SHOT,C,2021,L,Ryan Donato,SLAP,HOME,SEA,[49&11]
2342,7.280109889,-87,-7,SHOT,C,2021,L,Ryan Donato,WRAP,AWAY,SEA,[-87&-7]
